source,target,predicate,ev_count
Vasoconstrictor_Agents,Hypertension,CAUSES,14
Vasodilation_disorder,Hypertension,CAUSES,12
Vasospasm,Hypertension,CAUSES,33
Vasospasm,Ischemia,CAUSES,101
Venoms,Edema,CAUSES,119
Ventricular_Fibrillation,Cessation_of_life,CAUSES,105
Virus,Acquired_Immunodeficiency_Syndrome,CAUSES,160
Virus,Acute_Erythroblastic_Leukemia,CAUSES,107
Virus,Alzheimers,CAUSES,18
Virus,COVID_19,CAUSES,735
Virus,Communicable_Diseases,CAUSES,277
Virus,Cytopathic_effect,CAUSES,174
Virus,Encephalitis,CAUSES,180
Virus,Hemorrhagic_Fevers_Viral,CAUSES,114
Virus,Hepatitis,CAUSES,129
Virus,Infection,CAUSES,851
Virus,Inflammation,CAUSES,127
Virus,Influenza,CAUSES,148
Virus,Malignant_Neoplasms,CAUSES,241
Virus,Neoplasm,CAUSES,214
Virus,Pneumonia,CAUSES,174
Virus,Respiration_Disorders,CAUSES,115
Virus,Respiratory_Tract_Infections,CAUSES,159
Virus,Virus_Diseases,CAUSES,122
Virus_Diseases,Cessation_of_life,CAUSES,133
Virus_Diseases,Inflammation,CAUSES,137
Vitamin_D_Deficiency,Hypertension,CAUSES,13
Vitamin_D_Deficiency,Rickets,CAUSES,146
Vitamin_K_3,Oxidative_Stress,CAUSES,101
Water,Hypertension,CAUSES,15
Wounds_and_Injuries,Blood_Coagulation_Disorders,CAUSES,287
Wounds_and_Injuries,Hypertension,CAUSES,12
Wounds_and_Injuries,Inflammation,CAUSES,151
Wounds_and_Injuries,Pain,CAUSES,163
Wounds_and_Injuries,Pseudoaneurysm,CAUSES,133
Xenobiotics,Toxic_effect,CAUSES,106
Zinc,Alzheimers,CAUSES,11
Zymosan,Inflammation,CAUSES,172
adenine,Chronic_Kidney_Diseases,CAUSES,113
adenine,Kidney_Failure_Chronic,CAUSES,168
adenoma,Conn_Syndrome,CAUSES,112
adenoma,Hypertension,CAUSES,16
alanosine,Hypertension,CAUSES,89
alpha_Synuclein,Nerve_Degeneration,CAUSES,150
alpha_Synuclein,Parkinson_Disease,CAUSES,430
aluminum,Alzheimers,CAUSES,103
aluminum_chloride,Alzheimers,CAUSES,77
aorta_constriction,Hypertension,CAUSES,19
arginine_methyl_ester,Hypertension,CAUSES,416
beta_site_APP_cleaving_enzyme_1_BACE1,Alzheimers,CAUSES,15
bevacizumab,Hypertension,CAUSES,47
cardiac_arrhythmia,Cessation_of_life,CAUSES,236
carrageenan,Edema,CAUSES,3220
carrageenan,Inflammation,CAUSES,868
cytokine,Alzheimers,CAUSES,23
cytokine,Apoptosis,CAUSES,415
cytokine,Cell_Death,CAUSES,106
cytokine,Immune_response,CAUSES,120
cytokine,Inflammation,CAUSES,386
cytokine,Inflammatory_Response,CAUSES,167
cytokine,Injury,CAUSES,113
cytokine,Rheumatoid_Arthritis,CAUSES,105
desoxycorticosterone_acetate,Hypertension,CAUSES,93
galactose,Alzheimers,CAUSES,26
gamma_secretase,Alzheimers,CAUSES,40
gene_therapy,Alzheimers,CAUSES,30
gene_therapy,Amyotrophic_Lateral_Sclerosis,CAUSES,131
gene_therapy,Pick_Disease_of_the_Brain,CAUSES,107
glucose_high,Inflammation,CAUSES,113
homocysteine,Alzheimers,CAUSES,14
homocysteine,Apoptosis,CAUSES,115
hydrochloride,Hypertension,CAUSES,11
imbalance,Alzheimers,CAUSES,38
imbalance,Hypertension,CAUSES,28
imbalance,Obesity,CAUSES,190
imbalance,Osteoporosis,CAUSES,107
inhibitors,Hypertension,CAUSES,45
inhibitors,Immune_Tolerance,CAUSES,106
inhibitors,Toxic_effect,CAUSES,135
neuron_loss,Alzheimers,CAUSES,17
neuronal,Alzheimers,CAUSES,10
oxidized_low_density_lipoprotein,Endothelial_dysfunction,CAUSES,135
oxidized_low_density_lipoprotein,Inflammation,CAUSES,152
oxidized_low_density_lipoprotein,Injury,CAUSES,142
oxidized_low_density_lipoprotein,Oxidative_Stress,CAUSES,116
parathyroid_hormone_related_protein,Hypercalcemia,CAUSES,121
particle,Inflammation,CAUSES,227
particle,Inflammatory_Response,CAUSES,149
particle,Oxidative_Stress,CAUSES,106
potassium_oxonate,Hyperuricemia,CAUSES,134
presenilin,Alzheimers,CAUSES,58
presenilin_1,Alzheimers,CAUSES,66
receptor,Alzheimers,CAUSES,26
receptor,Apoptosis,CAUSES,347
receptor,Hypertension,CAUSES,27
rotenone,Parkinson_Disease,CAUSES,302
sevoflurane,Impaired_cognition,CAUSES,158
sevoflurane,Lack_of_sensation,CAUSES,189
sorafenib,Apoptosis,CAUSES,198
sorafenib,Hypertension,CAUSES,11
tau_Proteins,Alzheimers,CAUSES,48
tert_Butylhydroperoxide,Oxidative_Stress,CAUSES,210
vascular_factor,Alzheimers,CAUSES,13
