from,to,subject_cui,object_cui,pmid,pmid_url,sentence
Insulin_Resistance,Alzheimers,C0021655,C0002395,33816504,https://pubmed.ncbi.nlm.nih.gov/33816504,"Insulin resistance is a kind of pathological state, which is important in the pathogeneses of type 2 diabetes mellitus (T2DM), gestational diabetes mellitus and Alzheimer's disease."
Insulin_Resistance,Alzheimers,C0021655,C0002395,33816504,https://pubmed.ncbi.nlm.nih.gov/33816504,"Insulin resistance is a kind of pathological state, which is important in the pathogeneses of type 2 diabetes mellitus (T2DM), gestational diabetes mellitus and Alzheimer's disease."
Insulin_Resistance,Alzheimers,C0021655,C0002395,33816504,https://pubmed.ncbi.nlm.nih.gov/33816504,"Insulin resistance is a kind of pathological state, which is important in the pathogeneses of type 2 diabetes mellitus (T2DM), gestational diabetes mellitus and Alzheimer's disease."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34524376,https://pubmed.ncbi.nlm.nih.gov/34524376,"Disturbances in the action of GSK-3 enzyme may leads to various disease conditions that include insulin resistance leading to diabetes, neurological disease like Alzheimer's disease and cancer."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34524376,https://pubmed.ncbi.nlm.nih.gov/34524376,"Disturbances in the action of GSK-3 enzyme may leads to various disease conditions that include insulin resistance leading to diabetes, neurological disease like Alzheimer's disease and cancer."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34524376,https://pubmed.ncbi.nlm.nih.gov/34524376,"Disturbances in the action of GSK-3 enzyme may leads to various disease conditions that include insulin resistance leading to diabetes, neurological disease like Alzheimer's disease and cancer."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,"The progression of AD can be due to the change in DNA methylation of CLOCK gene, followed with worsening of AD by APOE4 gene due to dyslipidaemia condition in T2DM patients."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,"The complications that are discussed in this article are diabetic nephropathy, diabetes induced cardiovascular disease, diabetic neuropathy, Diabetic Foot Ulcer (DFU) and Alzheimer's disease."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,Insulin resistance is also a factor that contributes to pathogenesis of AD.
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,"The progression of AD can be due to the change in DNA methylation of CLOCK gene, followed with worsening of AD by APOE4 gene due to dyslipidaemia condition in T2DM patients."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,"The complications that are discussed in this article are diabetic nephropathy, diabetes induced cardiovascular disease, diabetic neuropathy, Diabetic Foot Ulcer (DFU) and Alzheimer's disease."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,Insulin resistance is also a factor that contributes to pathogenesis of AD.
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,"The progression of AD can be due to the change in DNA methylation of CLOCK gene, followed with worsening of AD by APOE4 gene due to dyslipidaemia condition in T2DM patients."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,"The complications that are discussed in this article are diabetic nephropathy, diabetes induced cardiovascular disease, diabetic neuropathy, Diabetic Foot Ulcer (DFU) and Alzheimer's disease."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34609116,https://pubmed.ncbi.nlm.nih.gov/34609116,Insulin resistance is also a factor that contributes to pathogenesis of AD.
Insulin_Resistance,Alzheimers,C0021655,C0002395,34686782,https://pubmed.ncbi.nlm.nih.gov/34686782,"CONCLUSION: The present paper proposes the hypothesis that hypercoagulation might amplify MetS associated insulin resistance, neuroinflammation, BBB disruption, and amyloid beta accumulation which eventually leads to AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34686782,https://pubmed.ncbi.nlm.nih.gov/34686782,"CONCLUSION: The present paper proposes the hypothesis that hypercoagulation might amplify MetS associated insulin resistance, neuroinflammation, BBB disruption, and amyloid beta accumulation which eventually leads to AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,34686782,https://pubmed.ncbi.nlm.nih.gov/34686782,"CONCLUSION: The present paper proposes the hypothesis that hypercoagulation might amplify MetS associated insulin resistance, neuroinflammation, BBB disruption, and amyloid beta accumulation which eventually leads to AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,35533773,https://pubmed.ncbi.nlm.nih.gov/35533773,"Therefore, activation of alpha7nAChR through GTS-21 might be the potential target for the amelioration of central insulin resistance induced AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,35533773,https://pubmed.ncbi.nlm.nih.gov/35533773,"Therefore, the aim of the present study was to determine the effect of alpha7nAChR agonist (GTS-21) on intracerebroventricular administration of streptozotocin (ICV-STZ)-induced oxidative stress, neuroinflammation, cholinergic dysfunction, central insulin resistance and cognitive deficits."
Insulin_Resistance,Alzheimers,C0021655,C0002395,35533773,https://pubmed.ncbi.nlm.nih.gov/35533773,"Therefore, activation of alpha7nAChR through GTS-21 might be the potential target for the amelioration of central insulin resistance induced AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,35533773,https://pubmed.ncbi.nlm.nih.gov/35533773,"Therefore, the aim of the present study was to determine the effect of alpha7nAChR agonist (GTS-21) on intracerebroventricular administration of streptozotocin (ICV-STZ)-induced oxidative stress, neuroinflammation, cholinergic dysfunction, central insulin resistance and cognitive deficits."
Insulin_Resistance,Alzheimers,C0021655,C0002395,35533773,https://pubmed.ncbi.nlm.nih.gov/35533773,"Therefore, activation of alpha7nAChR through GTS-21 might be the potential target for the amelioration of central insulin resistance induced AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,35533773,https://pubmed.ncbi.nlm.nih.gov/35533773,"Therefore, the aim of the present study was to determine the effect of alpha7nAChR agonist (GTS-21) on intracerebroventricular administration of streptozotocin (ICV-STZ)-induced oxidative stress, neuroinflammation, cholinergic dysfunction, central insulin resistance and cognitive deficits."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36118711,https://pubmed.ncbi.nlm.nih.gov/36118711,"Overall, this pattern is reminiscent of neural abnormalities previously observed in Alzheimer's disease, suggesting that similar neurobiological mechanisms, secondary to insulin resistance and manifesting as NVC alterations, might be developing in T2DM pathology."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36118711,https://pubmed.ncbi.nlm.nih.gov/36118711,"Overall, this pattern is reminiscent of neural abnormalities previously observed in Alzheimer's disease, suggesting that similar neurobiological mechanisms, secondary to insulin resistance and manifesting as NVC alterations, might be developing in T2DM pathology."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36118711,https://pubmed.ncbi.nlm.nih.gov/36118711,"Overall, this pattern is reminiscent of neural abnormalities previously observed in Alzheimer's disease, suggesting that similar neurobiological mechanisms, secondary to insulin resistance and manifesting as NVC alterations, might be developing in T2DM pathology."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36162508,https://pubmed.ncbi.nlm.nih.gov/36162508,"Taken together, our results suggest that CX3CL1-ICD may have translational potential for neuroprotection in Alzheimer's disease and for disorders resulting from insulin resistance."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36162508,https://pubmed.ncbi.nlm.nih.gov/36162508,"Taken together, our results suggest that CX3CL1-ICD may have translational potential for neuroprotection in Alzheimer's disease and for disorders resulting from insulin resistance."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36162508,https://pubmed.ncbi.nlm.nih.gov/36162508,"Taken together, our results suggest that CX3CL1-ICD may have translational potential for neuroprotection in Alzheimer's disease and for disorders resulting from insulin resistance."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36362376,https://pubmed.ncbi.nlm.nih.gov/36362376,"The biological plausibility of the link between high adiposity, insulin resistance, and dementia is central for understanding AD etiology, and to form bases for prevention efforts to decrease the disease burden."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36362376,https://pubmed.ncbi.nlm.nih.gov/36362376,"The biological plausibility of the link between high adiposity, insulin resistance, and dementia is central for understanding AD etiology, and to form bases for prevention efforts to decrease the disease burden."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36362376,https://pubmed.ncbi.nlm.nih.gov/36362376,"The biological plausibility of the link between high adiposity, insulin resistance, and dementia is central for understanding AD etiology, and to form bases for prevention efforts to decrease the disease burden."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36404813,https://pubmed.ncbi.nlm.nih.gov/36404813,Objectives: Glucose intolerance and insulin resistance are hallmarks of metabolic syndrome and lead to Alzheimer's disease (AD).
Insulin_Resistance,Alzheimers,C0021655,C0002395,36404813,https://pubmed.ncbi.nlm.nih.gov/36404813,Objectives: Glucose intolerance and insulin resistance are hallmarks of metabolic syndrome and lead to Alzheimer's disease (AD).
Insulin_Resistance,Alzheimers,C0021655,C0002395,36404813,https://pubmed.ncbi.nlm.nih.gov/36404813,Objectives: Glucose intolerance and insulin resistance are hallmarks of metabolic syndrome and lead to Alzheimer's disease (AD).
Insulin_Resistance,Alzheimers,C0021655,C0002395,36626931,https://pubmed.ncbi.nlm.nih.gov/36626931,"In humans, central insulin resistance is at least part of the formal pathogenesis of AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36626931,https://pubmed.ncbi.nlm.nih.gov/36626931,"In humans, central insulin resistance is at least part of the formal pathogenesis of AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36626931,https://pubmed.ncbi.nlm.nih.gov/36626931,"In humans, central insulin resistance is at least part of the formal pathogenesis of AD."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36630734,https://pubmed.ncbi.nlm.nih.gov/36630734,"Our study thereby demonstrates escalation of hyperinsulinemia mediated neuronal insulin resistance leading to AD-like pathogenesis by PP2Calpha in vitro and hints a novel molecule, PP2Calpha, linking AD pathogenesis."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36630734,https://pubmed.ncbi.nlm.nih.gov/36630734,PP2Calpha aggravates neuronal insulin resistance leading to AD-like phenotype in vitro.
Insulin_Resistance,Alzheimers,C0021655,C0002395,36630734,https://pubmed.ncbi.nlm.nih.gov/36630734,"Our study thereby demonstrates escalation of hyperinsulinemia mediated neuronal insulin resistance leading to AD-like pathogenesis by PP2Calpha in vitro and hints a novel molecule, PP2Calpha, linking AD pathogenesis."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36630734,https://pubmed.ncbi.nlm.nih.gov/36630734,PP2Calpha aggravates neuronal insulin resistance leading to AD-like phenotype in vitro.
Insulin_Resistance,Alzheimers,C0021655,C0002395,36630734,https://pubmed.ncbi.nlm.nih.gov/36630734,"Our study thereby demonstrates escalation of hyperinsulinemia mediated neuronal insulin resistance leading to AD-like pathogenesis by PP2Calpha in vitro and hints a novel molecule, PP2Calpha, linking AD pathogenesis."
Insulin_Resistance,Alzheimers,C0021655,C0002395,36630734,https://pubmed.ncbi.nlm.nih.gov/36630734,PP2Calpha aggravates neuronal insulin resistance leading to AD-like phenotype in vitro.
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,"In conclusion, brain insulin resistance could lead to AD and vice versa."
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,The results of this study indicated that a single dose of STZ was able to induce insulin resistance in the brain and significantly decline IRS-2.
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,"Furthermore, oxidative stress was increased due to the antioxidant system being compromised."
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,"In conclusion, brain insulin resistance could lead to AD and vice versa."
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,The results of this study indicated that a single dose of STZ was able to induce insulin resistance in the brain and significantly decline IRS-2.
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,"Furthermore, oxidative stress was increased due to the antioxidant system being compromised."
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,"In conclusion, brain insulin resistance could lead to AD and vice versa."
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,The results of this study indicated that a single dose of STZ was able to induce insulin resistance in the brain and significantly decline IRS-2.
Insulin_Resistance,Alzheimers,C0021655,C0002395,37985011,https://pubmed.ncbi.nlm.nih.gov/37985011,"Furthermore, oxidative stress was increased due to the antioxidant system being compromised."
Insulin_Resistance,Hypertension,C0021655,C0020538,10354294,https://pubmed.ncbi.nlm.nih.gov/10354294,"BACKGROUND: Insulin resistance and hyperinsulinemia induce glomerular hypertension and hyperfiltration, which may result in glomerulosclerosis."
Insulin_Resistance,Hypertension,C0021655,C0020538,10354294,https://pubmed.ncbi.nlm.nih.gov/10354294,"BACKGROUND: Insulin resistance and hyperinsulinemia induce glomerular hypertension and hyperfiltration, which may result in glomerulosclerosis."
Insulin_Resistance,Hypertension,C0021655,C0020538,10354294,https://pubmed.ncbi.nlm.nih.gov/10354294,"BACKGROUND: Insulin resistance and hyperinsulinemia induce glomerular hypertension and hyperfiltration, which may result in glomerulosclerosis."
Insulin_Resistance,Hypertension,C0021655,C0020538,10422304,https://pubmed.ncbi.nlm.nih.gov/10422304,"This would be especially so in the case of membrane transporters and insulin resistance which may be a consequence, or a cause, of high blood pressure, but which give rise to lipid metabolism alterations."
Insulin_Resistance,Hypertension,C0021655,C0020538,10422304,https://pubmed.ncbi.nlm.nih.gov/10422304,"This would be especially so in the case of membrane transporters and insulin resistance which may be a consequence, or a cause, of high blood pressure, but which give rise to lipid metabolism alterations."
Insulin_Resistance,Hypertension,C0021655,C0020538,10422304,https://pubmed.ncbi.nlm.nih.gov/10422304,"This would be especially so in the case of membrane transporters and insulin resistance which may be a consequence, or a cause, of high blood pressure, but which give rise to lipid metabolism alterations."
Insulin_Resistance,Hypertension,C0021655,C0020538,10466472,https://pubmed.ncbi.nlm.nih.gov/10466472,"BACKGROUND: It has been suggested that hyperinsulinemia and insulin resistance participate in the pathogenesis of hypertension, in part by activating sympathetic activity."
Insulin_Resistance,Hypertension,C0021655,C0020538,10466472,https://pubmed.ncbi.nlm.nih.gov/10466472,"BACKGROUND: It has been suggested that hyperinsulinemia and insulin resistance participate in the pathogenesis of hypertension, in part by activating sympathetic activity."
Insulin_Resistance,Hypertension,C0021655,C0020538,10466472,https://pubmed.ncbi.nlm.nih.gov/10466472,"BACKGROUND: It has been suggested that hyperinsulinemia and insulin resistance participate in the pathogenesis of hypertension, in part by activating sympathetic activity."
Insulin_Resistance,Hypertension,C0021655,C0020538,10582537,https://pubmed.ncbi.nlm.nih.gov/10582537,Several lines of evidence suggest that insulin resistance and/or hyperinsulinemia may play an important role in the pathogenesis of hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,10582537,https://pubmed.ncbi.nlm.nih.gov/10582537,Several lines of evidence suggest that insulin resistance and/or hyperinsulinemia may play an important role in the pathogenesis of hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,10582537,https://pubmed.ncbi.nlm.nih.gov/10582537,Several lines of evidence suggest that insulin resistance and/or hyperinsulinemia may play an important role in the pathogenesis of hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,10616862,https://pubmed.ncbi.nlm.nih.gov/10616862,"The higher risk of later developing type 2 diabetes and hypertension in women who have a history of gestational diabetes is explicable by their poorer profile on variables associated with insulin metabolic syndrome, and appears to be attributable to insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10616862,https://pubmed.ncbi.nlm.nih.gov/10616862,"The higher risk of later developing type 2 diabetes and hypertension in women who have a history of gestational diabetes is explicable by their poorer profile on variables associated with insulin metabolic syndrome, and appears to be attributable to insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10616862,https://pubmed.ncbi.nlm.nih.gov/10616862,"The higher risk of later developing type 2 diabetes and hypertension in women who have a history of gestational diabetes is explicable by their poorer profile on variables associated with insulin metabolic syndrome, and appears to be attributable to insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10652907,https://pubmed.ncbi.nlm.nih.gov/10652907,"Hypertension, in a sizable number of patients, though not all, is associated with and possibly caused by insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10652907,https://pubmed.ncbi.nlm.nih.gov/10652907,"Hypertension, in a sizable number of patients, though not all, is associated with and possibly caused by insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10652907,https://pubmed.ncbi.nlm.nih.gov/10652907,"Hypertension, in a sizable number of patients, though not all, is associated with and possibly caused by insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10707568,https://pubmed.ncbi.nlm.nih.gov/10707568,"Insulin resistance syndrome is the theory that glucose intolerance, hyperinsulinemia, increased very low density lipoprotein triglyceride level, decreased high density lipoprotein cholesterol level, and hypertension are proposed consequences of insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10707568,https://pubmed.ncbi.nlm.nih.gov/10707568,"Insulin resistance syndrome is the theory that glucose intolerance, hyperinsulinemia, increased very low density lipoprotein triglyceride level, decreased high density lipoprotein cholesterol level, and hypertension are proposed consequences of insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10707568,https://pubmed.ncbi.nlm.nih.gov/10707568,"Insulin resistance syndrome is the theory that glucose intolerance, hyperinsulinemia, increased very low density lipoprotein triglyceride level, decreased high density lipoprotein cholesterol level, and hypertension are proposed consequences of insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10736756,https://pubmed.ncbi.nlm.nih.gov/10736756,"Insulin resistance syndrome is the theory that glucose intolerance, hyperinsulinemia, increased very low density lipoprotein triglyceride level, decreased high density lipoprotein cholesterol level, and hypertension are proposed consequences of insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10736756,https://pubmed.ncbi.nlm.nih.gov/10736756,"Insulin resistance syndrome is the theory that glucose intolerance, hyperinsulinemia, increased very low density lipoprotein triglyceride level, decreased high density lipoprotein cholesterol level, and hypertension are proposed consequences of insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10736756,https://pubmed.ncbi.nlm.nih.gov/10736756,"Insulin resistance syndrome is the theory that glucose intolerance, hyperinsulinemia, increased very low density lipoprotein triglyceride level, decreased high density lipoprotein cholesterol level, and hypertension are proposed consequences of insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,10933578,https://pubmed.ncbi.nlm.nih.gov/10933578,Insulin resistance may cause a metabolic syndrome but whether insulin resistance causes hypertension is very controversial.
Insulin_Resistance,Hypertension,C0021655,C0020538,10933578,https://pubmed.ncbi.nlm.nih.gov/10933578,Insulin resistance may cause a metabolic syndrome but whether insulin resistance causes hypertension is very controversial.
Insulin_Resistance,Hypertension,C0021655,C0020538,10933578,https://pubmed.ncbi.nlm.nih.gov/10933578,Insulin resistance may cause a metabolic syndrome but whether insulin resistance causes hypertension is very controversial.
Insulin_Resistance,Hypertension,C0021655,C0020538,11057433,https://pubmed.ncbi.nlm.nih.gov/11057433,OBJECTIVE: To clarify the role of insulin resistance and hyperinsulinaemia in the pathogenesis of obesity-related hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,11057433,https://pubmed.ncbi.nlm.nih.gov/11057433,OBJECTIVE: To clarify the role of insulin resistance and hyperinsulinaemia in the pathogenesis of obesity-related hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,11057433,https://pubmed.ncbi.nlm.nih.gov/11057433,OBJECTIVE: To clarify the role of insulin resistance and hyperinsulinaemia in the pathogenesis of obesity-related hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,8) The difference in the genetic polymorphism of acetaldehyde dehydrogenase among Japanese people may not be directly related to development of alcohol-induced hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,The effects of ethanol on the nervous and vascular systems in relation to the mechanisms of alcohol-induced hypertension proposed so far are reviewed here.
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,"7) Long-term heavy drinking often results in the development of insulin resistance and glucose intolerance, which in turn triggers hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,[Effects of ethanol on the nervous and vascular systems: the mechanisms of alcohol-induced hypertension].
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,"More detailed and integrated mechanisms for alcohol-induced hypertension, which is not a homogeneous disease, remain to be clarified."
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,8) The difference in the genetic polymorphism of acetaldehyde dehydrogenase among Japanese people may not be directly related to development of alcohol-induced hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,The effects of ethanol on the nervous and vascular systems in relation to the mechanisms of alcohol-induced hypertension proposed so far are reviewed here.
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,"7) Long-term heavy drinking often results in the development of insulin resistance and glucose intolerance, which in turn triggers hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,[Effects of ethanol on the nervous and vascular systems: the mechanisms of alcohol-induced hypertension].
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,"More detailed and integrated mechanisms for alcohol-induced hypertension, which is not a homogeneous disease, remain to be clarified."
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,8) The difference in the genetic polymorphism of acetaldehyde dehydrogenase among Japanese people may not be directly related to development of alcohol-induced hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,The effects of ethanol on the nervous and vascular systems in relation to the mechanisms of alcohol-induced hypertension proposed so far are reviewed here.
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,"7) Long-term heavy drinking often results in the development of insulin resistance and glucose intolerance, which in turn triggers hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,[Effects of ethanol on the nervous and vascular systems: the mechanisms of alcohol-induced hypertension].
Insulin_Resistance,Hypertension,C0021655,C0020538,11265132,https://pubmed.ncbi.nlm.nih.gov/11265132,"More detailed and integrated mechanisms for alcohol-induced hypertension, which is not a homogeneous disease, remain to be clarified."
Insulin_Resistance,Hypertension,C0021655,C0020538,11384694,https://pubmed.ncbi.nlm.nih.gov/11384694,"CONCLUSION: These findings are consistent with the hypothesis that insulin resistance precedes the clinical onset of hypertension in pregnancy, and may be important in the etiology of hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,11384694,https://pubmed.ncbi.nlm.nih.gov/11384694,"CONCLUSION: These findings are consistent with the hypothesis that insulin resistance precedes the clinical onset of hypertension in pregnancy, and may be important in the etiology of hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,11384694,https://pubmed.ncbi.nlm.nih.gov/11384694,"CONCLUSION: These findings are consistent with the hypothesis that insulin resistance precedes the clinical onset of hypertension in pregnancy, and may be important in the etiology of hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,11475857,https://pubmed.ncbi.nlm.nih.gov/11475857,"Obesity, insulin resistance and hyperinsulinaemia are responsible for hypertension in diabetes mellitus type 2."
Insulin_Resistance,Hypertension,C0021655,C0020538,11475857,https://pubmed.ncbi.nlm.nih.gov/11475857,"Obesity, insulin resistance and hyperinsulinaemia are responsible for hypertension in diabetes mellitus type 2."
Insulin_Resistance,Hypertension,C0021655,C0020538,11475857,https://pubmed.ncbi.nlm.nih.gov/11475857,"Obesity, insulin resistance and hyperinsulinaemia are responsible for hypertension in diabetes mellitus type 2."
Insulin_Resistance,Hypertension,C0021655,C0020538,12393073,https://pubmed.ncbi.nlm.nih.gov/12393073,"Insulin resistance may be a factor in the etiology of hypertension, and habitual alcohol intake may modify this relationship."
Insulin_Resistance,Hypertension,C0021655,C0020538,12393073,https://pubmed.ncbi.nlm.nih.gov/12393073,"Insulin resistance may be a factor in the etiology of hypertension, and habitual alcohol intake may modify this relationship."
Insulin_Resistance,Hypertension,C0021655,C0020538,12393073,https://pubmed.ncbi.nlm.nih.gov/12393073,"Insulin resistance may be a factor in the etiology of hypertension, and habitual alcohol intake may modify this relationship."
Insulin_Resistance,Hypertension,C0021655,C0020538,12529486,https://pubmed.ncbi.nlm.nih.gov/12529486,"OBJECTIVE: Rats with ventromedial hypothalamic lesion (VMH) are massively obese with endogenous hyperinsulinemia, insulin resistance, low sympathetic activity, and high parasympathetic activity, which are likely to induce hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,12529486,https://pubmed.ncbi.nlm.nih.gov/12529486,"OBJECTIVE: Rats with ventromedial hypothalamic lesion (VMH) are massively obese with endogenous hyperinsulinemia, insulin resistance, low sympathetic activity, and high parasympathetic activity, which are likely to induce hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,12529486,https://pubmed.ncbi.nlm.nih.gov/12529486,"OBJECTIVE: Rats with ventromedial hypothalamic lesion (VMH) are massively obese with endogenous hyperinsulinemia, insulin resistance, low sympathetic activity, and high parasympathetic activity, which are likely to induce hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,12608549,https://pubmed.ncbi.nlm.nih.gov/12608549,BACKGROUND: Insulin resistance has been reported to induce hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12608549,https://pubmed.ncbi.nlm.nih.gov/12608549,BACKGROUND: Insulin resistance has been reported to induce hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12608549,https://pubmed.ncbi.nlm.nih.gov/12608549,BACKGROUND: Insulin resistance has been reported to induce hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12757656,https://pubmed.ncbi.nlm.nih.gov/12757656,CONCLUSIONS: Insulin resistance is a common route for hereditary and environmental factors to induce hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12757656,https://pubmed.ncbi.nlm.nih.gov/12757656,OBJECTIVE: To investigate whether insulin resistance is the common route for hereditary and environmental factors to cause hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12757656,https://pubmed.ncbi.nlm.nih.gov/12757656,CONCLUSIONS: Insulin resistance is a common route for hereditary and environmental factors to induce hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12757656,https://pubmed.ncbi.nlm.nih.gov/12757656,OBJECTIVE: To investigate whether insulin resistance is the common route for hereditary and environmental factors to cause hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12757656,https://pubmed.ncbi.nlm.nih.gov/12757656,CONCLUSIONS: Insulin resistance is a common route for hereditary and environmental factors to induce hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,12757656,https://pubmed.ncbi.nlm.nih.gov/12757656,OBJECTIVE: To investigate whether insulin resistance is the common route for hereditary and environmental factors to cause hypertension.
