"Node","In_Degree","Out_Degree","Total_Degree","Betweenness"
"lead_acetate",0,2,2,0
"lipoteichoic_acid",0,2,2,0
"microcystin",0,2,2,0
"multicatalytic_endopeptidase_complex",0,2,2,0
"mustard_oil",0,2,2,0
"neuronal",0,2,2,0
"neuropeptide_Y_NPY",0,2,2,0
"nonylphenol",0,2,2,0
"ochratoxin_A",0,2,2,0
"palmitate",0,2,2,0
"perfluorooctanoic_acid",0,2,2,0
"presenilin",0,2,2,0
"presenilin_1_PSEN1",0,2,2,0
"pyrene",0,2,2,0
"sodium_arsenite",0,2,2,0
"tau_Proteins_MAPT",0,2,2,0
"tert_Butylhydroperoxide",0,2,2,0
"toxicant",0,2,2,0
"trimethyltin",0,2,2,0
"triptolide",0,2,2,0
"wave",0,2,2,0
"20_hydroxy_5_8_11_14_eicosatetraenoic_acid",0,1,1,0
"2_2_azobis_2_amidinopropane",0,1,1,0
"2_Acetylaminofluorene",0,1,1,0
"2_amino_1_methyl_6_phenylimidazo_4_5_b_pyridine",0,1,1,0
"3MC",0,1,1,0
"3_4_Methylenedioxyamphetamine",0,1,1,0
"4_Nitroquinoline_1_oxide",0,1,1,0
"4_hydroxy_2_nonenal",0,1,1,0
"ABCC8",0,1,1,0
"ACTH_Syndrome_Ectopic",0,1,1,0
"ADAMTS",0,1,1,0
"ADAMTS13",0,1,1,0
"AES",0,1,1,0
"AIDS_Associated_Nephropathy",0,1,1,0
"AMACR_wt_Allele",0,1,1,0
"ASPERGILLOSIS_INVASIVE",0,1,1,0
"ATP8A2",0,1,1,0
"A_23187",0,1,1,0
"Abruptio_Placentae",0,1,1,0
"Acetaldehyde",0,1,1,0
"Acetylcholinesterase",0,1,1,0
"Acetylmuramyl_Alanyl_Isoglutamine",0,1,1,0
"Acquired_hypothyroidism_NOS",0,1,1,0
"Acute_Disease",0,1,1,0
"Acute_Ischemic_Stroke",0,1,1,0
"Acute_Phase_Proteins",0,1,1,0
"Acute_Tubulointerstitial_Nephritis",0,1,1,0
"Acute_bronchiolitis_NOS",0,1,1,0
"Acute_chest_syndrome",0,1,1,0
"Acute_decompensated_heart_failure",0,1,1,0
"Acute_diarrhea",0,1,1,0
"Acute_failure",0,1,1,0
"Acute_gastroenteritis",0,1,1,0
"Acute_graft_versus_host_disease",0,1,1,0
"Acute_infectious_disease",0,1,1,0
"Acute_interstitial_nephritis",0,1,1,0
"Acute_myocardial_ischemia",0,1,1,0
"Acute_pulmonary_embolism",0,1,1,0
"Adenocarcinoma",0,1,1,0
"Adenosine_Triphosphate",0,1,1,0
"Adenovirus_Vector",0,1,1,0
"Adiponectin",0,1,1,0
"Secondary_hypocortisolism",1,0,1,0
"Adrenal_Gland_Hyperfunction",0,1,1,0
"Adrenal_carcinoma",0,1,1,0
"Adrenergic_alpha_Agonists",0,1,1,0
"Adrenocortical_hyperplasia",0,1,1,0
"Advance",0,1,1,0
"Adverse_reaction_to_drug",0,1,1,0
"Adverse_reactions",1,0,1,0
"Aeroallergen",0,1,1,0
"Aflatoxins",0,1,1,0
"Agar",0,1,1,0
"Bacteremia",0,1,1,0
"Creutzfeldt_Jakob_Syndrome",1,0,1,0
"Encephalopathy_Bovine_Spongiform",1,0,1,0
"Injury_of_stomach",1,0,1,0
"Scrapie",1,0,1,0
"mastitis",1,0,1,0
"Agrobacterium",0,1,1,0
"Air",0,1,1,0
"Alcoholic_Intoxication_Chronic",1,0,1,0
"Alfentanil",0,1,1,0
"Alkaloids",0,1,1,0
"Alkylating_Agents",0,1,1,0
"Alphaxolone",0,1,1,0
"Alprostadil",0,1,1,0
"Alteplase",0,1,1,0
"Althesin",0,1,1,0
"Memory_Loss",1,0,1,0
"Senile_dementia",1,0,1,0
"Amebiasis",0,1,1,0
"Amino_Acid_Substitution",1,0,1,0
"Amino_Acids",0,1,1,0
"Amiodarone",0,1,1,0
"Amphetamine",0,1,1,0
"Amphotericin_B",0,1,1,0
"Amputation",0,1,1,0
"neuron_death",1,0,1,0
"Cardiomyopathy_Restrictive",1,0,1,0
"Analgesic_nephropathy",0,1,1,0
"Analog",0,1,1,0
"Androgenetic_Alopecia",1,0,1,0
"Hirsutism",1,0,1,0
"ovarian_neoplasm",1,0,1,0
"Angiogenesis_Factor",0,1,1,0
"Angioplasty_Transluminal_Percutaneous_Coronary",0,1,1,0
"Angiotensin_Converting_Enzyme_Inhibitors",0,1,1,0
"Angiotensin_I",0,1,1,0
"Desire_for_food",1,0,1,0
"Vascular_proliferation",1,0,1,0
"cardiac_muscle_cell_hypertrophy",1,0,1,0
"fibroblast_proliferation",1,0,1,0
"Aniline",0,1,1,0
"Anorexia_Nervosa",0,1,1,0
"Anoxia",0,1,1,0
"Anti_Arrhythmia_Agents",0,1,1,0
"Antibodies_Anti_Idiotypic",0,1,1,0
"Anticoagulants",0,1,1,0
"Antiepileptic_Agents",0,1,1,0
"Antihypertensive_Agents",0,1,1,0
"Antiphospholipid_Antibodies",0,1,1,0
"Aortic_Rupture",0,1,1,0
"Aortic_coarctation",0,1,1,0
"Aortic_occlusion",0,1,1,0
"Aortocaval_fistula",0,1,1,0
"Apolipoprotein_E4",0,1,1,0
"Anti_diuresis",1,0,1,0
"Aromatic_Amines",0,1,1,0
"Ascorbic_Acid",0,1,1,0
"Aspergillosis",0,1,1,0
"Asphyxia_Neonatorum",0,1,1,0
"Aspiration_Pneumonia",0,1,1,0
"Aspiration_action",0,1,1,0
"Aspirin",0,1,1,0
"Cardioembolic_stroke",1,0,1,0
"Embolic_stroke",1,0,1,0
"Atrial_Premature_Complexes",0,1,1,0
"Aurothioglucose",0,1,1,0
"Autoantigens",0,1,1,0
"Autoimmune",0,1,1,0
"Avian_Sarcoma_Viruses",0,1,1,0
"Azathioprine",0,1,1,0
"Azoxymethane",0,1,1,0
"BAX_gene_BAX",0,1,1,0
"BMP1_PRCP_PGPEP1",0,1,1,0
"B_HT920",0,1,1,0
"Bacillus_Calmette_Guerin",0,1,1,0
"Bacterial_Endocarditis",0,1,1,0
"Bacterial_product",0,1,1,0
"Bacterial_resistance",0,1,1,0
"Barbiturates",0,1,1,0
"Baresthesia",0,1,1,0
"Bariatric_Surgery",0,1,1,0
"Barium",0,1,1,0
"Bay_K_8644",0,1,1,0
"Betacoronavirus",0,1,1,0
"Bethanechol",0,1,1,0
"Beverages",0,1,1,0
"Biallelic_Mutation",0,1,1,0
"Bilateral_renal_artery_stenosis",0,1,1,0
"Biliary_Atresia",0,1,1,0
"Bladder_outlet_obstruction",0,1,1,0
"Blast",0,1,1,0
"Bleeding_varices",0,1,1,0
"Blood",0,1,1,0
"Blood_Pressure_Monitoring_Ambulatory",0,1,1,0
"Bombesin",0,1,1,0
"Borrelia_burgdorferi",0,1,1,0
"Brain_Diseases",0,1,1,0
"Brain_Ischemia",0,1,1,0
"Bronchiolitis_Obliterans",0,1,1,0
"Bronchopneumonia",0,1,1,0
"Butadiene",0,1,1,0
"CARDIAC_causes",0,1,1,0
"CAROTID_DISEASE",0,1,1,0
"CATALASE",0,1,1,0
"CCM1_gene_KRIT1",0,1,1,0
"CD48_wt_Allele",0,1,1,0
"CD4_gene_CD4",0,1,1,0
"CDKN1A_TCEAL1_NSG1_H3F3AP6",0,1,1,0
"Acute_Hypoxemic_Respiratory_Failure",1,0,1,0
"Acute_illness",1,0,1,0
"Challenge",1,0,1,0
"Childbirth",1,0,1,0
"Coitus",1,0,1,0
"Cytokine_Release_Syndrome",1,0,1,0
"Enrollment",1,0,1,0
"Fatigue",1,0,1,0
"Gastrointestinal_symptom",1,0,1,0
"Guillain_Barre_Syndrome",1,0,1,0
"Health_Services",1,0,1,0
"Hydranencephaly_with_Renal_Aplasia_Dysplasia",1,0,1,0
"Hypoxemic_Respiratory_Failure",1,0,1,0
"Medical_care",1,0,1,0
"Multisystem_inflammatory_syndrome",1,0,1,0
"Patient_Discharge",1,0,1,0
"Physical_Distancing",1,0,1,0
"Pneumonia_Viral",1,0,1,0
"Severe_Acute_Respiratory_Distress_Syndrome",1,0,1,0
"Signs_and_Symptoms_Respiratory",1,0,1,0
"Smell_Perception",1,0,1,0
"Subacute_thyroiditis",1,0,1,0
"Telemedicine",1,0,1,0
"intensive_care",1,0,1,0
"CYP2E1_gene_CYP2E1",0,1,1,0
"Injury_of_testis",1,0,1,0
"Kidney_damage",1,0,1,0
"Cadmium_chloride",0,1,1,0
"Caffeine",0,1,1,0
"Pain_Disorder",1,0,1,0
"Calcitriol",0,1,1,0
"calcification",1,0,1,0
"Calcium_Chloride",0,1,1,0
"Calcium_ion",0,1,1,0
"Calcium_ionophore_A23187",0,1,1,0
"Calculi",0,1,1,0
"Candida_albicans",0,1,1,0
"Candidate_Disease_Gene",0,1,1,0
"Cannabinoids",0,1,1,0
"Captopril",0,1,1,0
"Carbamylcholine",0,1,1,0
"Carbon_Monoxide",0,1,1,0
"Carbon_Monoxide_Poisoning",0,1,1,0
"Carbon_tetrachloride_homeopathic_preparation",0,1,1,0
"Carboplatin",0,1,1,0
"Carcinogenicity",0,1,1,0
"Cardiac_Tamponade",0,1,1,0
"Cardiac_embolism",0,1,1,0
"Cardiac_function",0,1,1,0
"Cardiac_resynchronisation_therapy",0,1,1,0
"Cardiac_sarcoidosis",0,1,1,0
"Cardiopulmonary_Arrest",0,1,1,0
"Cardiorespiratory_failure",0,1,1,0
"Cardiovascular_Pathology",0,1,1,0
"Cardiovascular_arteriosclerosis_unspecified",0,1,1,0
"Carotid_Artery_Diseases",0,1,1,0
"Carotid_artery_dissection",0,1,1,0
"Castration",0,1,1,0
"Myocardial_necrosis",1,0,1,0
"Catheterization",0,1,1,0
"Cathodal_opening_clonus",0,1,1,0
"Cell_Adhesion_Molecules",0,1,1,0
"Cell_fusing_agent_virus",0,1,1,0
"Central_venous_catheter",0,1,1,0
"Ceramides",0,1,1,0
"Cerebral_Small_Vessel_Diseases",0,1,1,0
"Cerebral_herniation",0,1,1,0
"Cerebral_venous_sinus_thrombosis",0,1,1,0
"Hemiplegia",1,0,1,0
"MOTOR_DEFICIT",1,0,1,0
"Neurological_morbidity",1,0,1,0
"Paresis",1,0,1,0
"Physical_disability",1,0,1,0
"Cervical_Ripening",0,1,1,0
"Chagas_Cardiomyopathy",0,1,1,0
"Chemotherapeutic_agent",0,1,1,0
"Chickenpox",0,1,1,0
"Chlamydia_trachomatis",0,1,1,0
"Chlamydophila_pneumoniae",0,1,1,0
"Chloroform",0,1,1,0
"Chloroquine",0,1,1,0
"Cholangitis",0,1,1,0
"Cholecalciferol",0,1,1,0
"Cholecystokinin",0,1,1,0
"Cholelithiasis",1,0,1,0
"Cholera",0,1,1,0
"Cholesterol_Dietary",0,1,1,0
"Cholesterol_crystals",0,1,1,0
"Chondrectomy_of_semilunar_cartilage_of_knee",0,1,1,0
"Chronic_Childhood_Arthritis",0,1,1,0
"Chronic_cerebral_ischemia",0,1,1,0
"Chronic_disease_of_respiratory_system",0,1,1,0
"Chronic_failure",0,1,1,0
"Chronic_graft_versus_host_disease",0,1,1,0
"Chronic_low_back_pain",0,1,1,0
"Chronic_rejection_of_renal_transplant",0,1,1,0
"Chymosin_REN",0,1,1,0
"Citrobacter_rodentium",0,1,1,0
"Clamp",0,1,1,0
"Clenbuterol",0,1,1,0
"Clipping",0,1,1,0
"Clostridium_difficile_infection",0,1,1,0
"Hepatic_ischaemia",1,0,1,0
"Spinal_Cord_Ischemia",1,0,1,0
"Warm_Ischemia",1,0,1,0
"Clozapine",0,1,1,0
"Coagulation_procedure",0,1,1,0
"Paranoia",1,0,1,0
"Stereotyped_Behavior",1,0,1,0
"Cold_injury",0,1,1,0
"Colforsin",0,1,1,0
"Complement_Membrane_Attack_Complex_C5",0,1,1,0
"Birth",1,0,1,0
"Vision",1,0,1,0
"Complication_hemorrhage",0,1,1,0
"Complication_infection",0,1,1,0
"Compound_48_80",0,1,1,0
"Spinal_Cord_Diseases",1,0,1,0
"Concanavalin_A",0,1,1,0
"Drug_Resistant_Epilepsy",1,0,1,0
"Congenital_Heart_Defects",0,1,1,0
"Congenital_anomaly_of_the_urinary_tract",0,1,1,0
"effusion",1,0,1,0
"Conn_Adenoma",0,1,1,0
"Endocrine_hypertension",1,0,1,0
"Contact_Lenses",0,1,1,0
"Contaminant",0,1,1,0
"Contraceptives_Oral",0,1,1,0
"Muscular_Dystrophy_Facioscapulohumeral",1,0,1,0
"Urination",1,0,1,0
"Cor_pulmonale",0,1,1,0
"Coronary_Artery_Dissection_Spontaneous",0,1,1,0
"Coronary_Thrombosis",0,1,1,0
"Coronary_angiography",0,1,1,0
"Coronary_artery_embolism",0,1,1,0
"Corticotropin_Releasing_Hormone",0,1,1,0
"Coughing",0,1,1,0
"Craniocerebral_Trauma",0,1,1,0
"Crush_syndrome",0,1,1,0
"Crystal_Structure",0,1,1,0
"Crystal_human_material",0,1,1,0
"Culture_Media_Conditioned",0,1,1,0
"Curcumin",0,1,1,0
"Gingival_Hyperplasia",1,0,1,0
"Renal_impairment",1,0,1,0
"UNRESPONSIVENESS",1,0,1,0
"Cytarabine",0,1,1,0
"Cytochrome_P450",0,1,1,0
"Cytomegalovirus_Infections",0,1,1,0
"Cytotoxic_agent",0,1,1,0
"DELETION",0,1,1,0
"DHPS_gene_DHPS",0,1,1,0
"DOCA",0,1,1,0
"D_Aspartate",0,1,1,0
"D_Pulmonary_hemorrhage",0,1,1,0
"D_Respiratory_arrest",0,1,1,0
"Daunorubicin",0,1,1,0
"Decapitation",0,1,1,0
"Decrease_in_appetite",0,1,1,0
"Degenerative_disc_disease_NOS",0,1,1,0
"Demyelinating_Diseases",0,1,1,0
"Deoxycorticosterone",0,1,1,0
"Bone_fragile",1,0,1,0
"Muscle_fiber_atrophy",1,0,1,0
"osteoblast_differentiation",1,0,1,0
"Dexmedetomidine",0,1,1,0
"Dextran_Sulfate",0,1,1,0
"Embryopathies",1,0,1,0
"Testicular_dysfunction",1,0,1,0
"Autonomic_neuropathy",1,0,1,0
"Diamide",0,1,1,0
"Diarrheal_disorder",0,1,1,0
"Dichlorvos",0,1,1,0
"Cholesterol_gallstones",1,0,1,0
"Colorectal_Cancer",1,0,1,0
"Hepatocarcinogenesis",1,0,1,0
"Ketosis",1,0,1,0
"Malignant_tumor_of_colon",1,0,1,0
"Prediabetes_syndrome",1,0,1,0
"Rodent_Model",1,0,1,0
"Lipid_Metabolism_Disorders",1,0,1,0
"Diet_Western",0,1,1,0
"Dietary_restriction_NOS",0,1,1,0
"Diffusion",0,1,1,0
"Digoxin",0,1,1,0
"Dihydroxycholecalciferols",0,1,1,0
"Diltiazem",0,1,1,0
"Dimethoate",0,1,1,0
"Dinoprost",0,1,1,0
"Dioxins",0,1,1,0
"Diquat",0,1,1,0
"Acute_onset_pain",1,0,1,0
"Anemia_Hemolytic",1,0,1,0
"BONE_MASS",1,0,1,0
"Bronchiectasis",1,0,1,0
"Claudication",1,0,1,0
"Consultation",1,0,1,0
"Cytopenia",1,0,1,0
"Dystonia",1,0,1,0
"End_stage_liver_disease",0,1,1,0
"Equilibrium",1,0,1,0
"Fatal_Outcome",1,0,1,0
"Health_Care",1,0,1,0
"Hemoptysis",0,1,1,0
"Homeostasis",1,0,1,0
"Hyperammonemia",0,1,1,0
"Hypercapnic_respiratory_failure",0,1,1,0
"Infarction_Lacunar",0,1,1,0
"Metabolism",1,0,1,0
"Nausea",1,0,1,0
"Neuralgia",1,0,1,0
"Organ_failure",0,1,1,0
"Osteomyelitis",1,0,1,0
"Procedures",1,0,1,0
"Respiratory_Insufficiency",0,1,1,0
"Sleep_disturbances",1,0,1,0
"Tooth_Loss",1,0,1,0
"skin_disorder",1,0,1,0
"Disease_Outbreaks",0,1,1,0
"Disks",0,1,1,0
"Disorder_of_circulatory_system",0,1,1,0
"Dissecting_hemorrhage",0,1,1,0
"Schizophrenia",1,0,1,0
"Dopamine_Receptor",0,1,1,0
"Fluoride_Poisoning",1,0,1,0
"Drug_Delivery_Systems",0,1,1,0
"Drug_eluting_stent",0,1,1,0
"Dyes",0,1,1,0
"Dysplasia_of_kidney_NOS",0,1,1,0
"EFS",0,1,1,0
"Eating_Disorders",0,1,1,0
"Echocardiography",0,1,1,0
"Eclampsia",0,1,1,0
"Ecosystem",0,1,1,0
"Ectopic_ACTH_POMC",0,1,1,0
"Ectopic_production_of_endocrine_substance",0,1,1,0
"Egg_Food_Product",0,1,1,0
"Elastases",0,1,1,0
"Electric_stimulation_technique",0,1,1,0
"Electrocardiogram",0,1,1,0
"Elements",0,1,1,0
"Spinal_cord_infarction",1,0,1,0
"Embolism_Cholesterol",0,1,1,0
"Embolism_Fat",0,1,1,0
"Encephalomyocarditis_virus",0,1,1,0
"Endocarditis",0,1,1,0
"Endometriosis_site_unspecified",1,0,1,0
"Corneal_edema",1,0,1,0
"Endothelin_3",0,1,1,0
"Enflurane",0,1,1,0
"Enlargement_of_tonsil_or_adenoid",0,1,1,0
"Enterocolitis",0,1,1,0
"Enterocolitis_Necrotizing",0,1,1,0
"Enterotoxigenic_Escherichia_coli",0,1,1,0
"Enzyme_Deficiency",1,0,1,0
"Respiratory_Burst",1,0,1,0
"conjugation",1,0,1,0
"Epidermal_Growth_Factor_EGF",0,1,1,0
"Acute_pulmonary_edema_unspecified",1,0,1,0
"Epirubicin",0,1,1,0
"Ergotamine",0,1,1,0
"Erythromycin",0,1,1,0
"Erythrocytosis",1,0,1,0
"Red_Cell_Aplasia_Pure",1,0,1,0
"Esters",0,1,1,0
"Endometrial_Carcinoma",1,0,1,0
"Endometrial_Hyperplasia",1,0,1,0
"Feminization",1,0,1,0
"Gynecomastia",1,0,1,0
"Kidney_Neoplasms",1,0,1,0
"Lordosis",1,0,1,0
"Malignant_neoplasm_of_endometrium",1,0,1,0
"Mammary_Neoplasms",1,0,1,0
"Prolactinoma",1,0,1,0
"Receptiveness",1,0,1,0
"Abnormal_coordination",1,0,1,0
"Acute_ulcer",1,0,1,0
"Aggressive_behavior",1,0,1,0
"Asleep",1,0,1,0
"Blood_alcohol_concentration",1,0,1,0
"Cytoprotection",1,0,1,0
"Fetal_Alcohol_Syndrome",1,0,1,0
"Fetal_Diseases",1,0,1,0
"Flushing",1,0,1,0
"Gastric_erosions",1,0,1,0
"Gastric_mucosal_lesion",1,0,1,0
"Gastritis",1,0,1,0
"Hepatic_pathology",1,0,1,0
"Injury_of_pancreas",1,0,1,0
"Lesion_of_liver",1,0,1,0
"Mental_Retardation",1,0,1,0
"Microcephaly",1,0,1,0
"Narcosis",1,0,1,0
"Physical_addiction",1,0,1,0
"Violence",1,0,1,0
"biological_adaptation_to_stress",1,0,1,0
"Ethylnitrosourea",0,1,1,0
"Etomidate",0,1,1,0
"Etoposide",0,1,1,0
"Short_Bowel_Syndrome",1,0,1,0
"Excitatory_Amino_Acids",0,1,1,0
"Exercise_stress_test",0,1,1,0
"Exhaustion",0,1,1,0
"Exsanguination",0,1,1,0
"Extracellular_Matrix_Proteins",0,1,1,0
"Extracorporeal_Circulation",0,1,1,0
"FAS",0,1,1,0
"FLVCR1",0,1,1,0
"Familial_hypocalciuric_hypercalcemia",0,1,1,0
"Fat_diet",0,1,1,0
"Fentanyl",0,1,1,0
"Fetal_Membranes_Premature_Rupture",0,1,1,0
"Fibromyalgia",0,1,1,0
"Esophageal_Varices",1,0,1,0
"Hypersplenism",1,0,1,0
"Filarial_Elephantiases",0,1,1,0
"Flunitrazepam",0,1,1,0
"Fluorouracil",0,1,1,0
"Folic_Acid",0,1,1,0
"Food_Chain",0,1,1,0
"Frailty",0,1,1,0
"Incontinence",1,0,1,0
"Furazolidone",0,1,1,0
"Fusion_procedure",0,1,1,0
"GABPA_NFE2L2",0,1,1,0
"GA_Binding_Protein_Transcription_Factor_GABPA_NFE2L2",0,1,1,0
"GLUCOSE_OXIDASE",0,1,1,0
"GLUTATHIONE_PEROXIDASE",0,1,1,0
"GTPase_Activating_Proteins",0,1,1,0
"Gadolinium",0,1,1,0
"Gain_of_Function_Mutation",0,1,1,0
"Gait",0,1,1,0
"Galactosamine",0,1,1,0
"Galectin_1",0,1,1,0
"Gamma_Rays",0,1,1,0
"Gases",0,1,1,0
"Gastroesophageal_reflux_disease",0,1,1,0
"Gastrointestinal_Hemorrhage",0,1,1,0
"Gel",0,1,1,0
"Adrenoleukodystrophy",1,0,1,0
"Amelogenesis_Imperfecta",1,0,1,0
"Cell_Cycle_Arrest",1,0,1,0
"Charcot_Marie_Tooth_Disease",1,0,1,0
"Familial_disease",1,0,1,0
"Fragile_X_Syndrome",1,0,1,0
"Frontotemporal_dementia",1,0,1,0
"Fukuyama_congenital_muscular_dystrophy",1,0,1,0
"Genomic_Instability",1,0,1,0
"Hereditary_hemochromatosis",1,0,1,0
"Hermanski_Pudlak_Syndrome",1,0,1,0
"Hypoplasia",0,1,1,0
"Leber_s_amaurosis",1,0,1,0
"Mendelian_disorders",1,0,1,0
"Mental_disorders",1,0,1,0
"Muscular_Dystrophies",1,0,1,0
"Osteogenesis_Imperfecta",1,0,1,0
"Primary_open_angle_glaucoma",1,0,1,0
"Retinal_dystrophy",1,0,1,0
"Rett_Syndrome",1,0,1,0
"Silence",1,0,1,0
"Starvation",0,1,1,0
"Werner_Syndrome",1,0,1,0
"X_linked_agammaglobulinemia",1,0,1,0
"Genus_Coronavirus",0,1,1,0
"Germ_Line_Mutation",0,1,1,0
"Giant_cell_myocarditis",0,1,1,0
"Glomerulonephritis_Membranous",0,1,1,0
"Glucagon",0,1,1,0
"Glucocorticoid_remediable_aldosteronism",0,1,1,0
"Legg_Calve_Perthes_Disease",1,0,1,0
"Glucosamine",0,1,1,0
"Glutamate_Receptor",0,1,1,0
"Gluten",0,1,1,0
"Glycogen_Synthase_Kinase_3",0,1,1,0
"Glycopyrrolate",0,1,1,0
"Gonadotropins",0,1,1,0
"Graft_Survival",0,1,1,0
"Graft_failure",0,1,1,0
"Gram_Negative_Bacteria",0,1,1,0
"Granuloma",1,0,1,0
"HIF1alpha_protein",0,1,1,0
"HIV_1",0,1,1,0
"Haemophilus_influenzae",0,1,1,0
"Haloperidol",0,1,1,0
"Hamman_Rich_syndrome",0,1,1,0
"Congestion",1,0,1,0
"Hospital_Readmissions",1,0,1,0
"Readmission",1,0,1,0
"Heart_ligation",0,1,1,0
"Heat_Stress_Disorders",0,1,1,0
"Helminths",0,1,1,0
"Heme_Oxygenase_1",0,1,1,0
"Hemodialysis",0,1,1,0
"Heparin",0,1,1,0
"Heparin_induced_thrombocytopenia",0,1,1,0
"Hepatic_Insufficiency",0,1,1,0
"Hepatitis_Autoimmune",0,1,1,0
"Hepatitis_B_Chronic",0,1,1,0
"Hepatitis_C_Chronic",0,1,1,0
"Hepatitis_Chronic",0,1,1,0
"Hepatitis_Chronic_Active",0,1,1,0
"Hepatorenal_Syndrome",0,1,1,0
"Herpesviridae",0,1,1,0
"Herpes_Labialis",1,0,1,0
"Herpes_encephalitis",1,0,1,0
"genital_herpes",1,0,1,0
"Herpesvirus_2_Gallid",0,1,1,0
"Herpesvirus_4_Human",0,1,1,0
"Hexosamine",0,1,1,0
"High_carbohydrate_diet",0,1,1,0
"High_sugar_diet",0,1,1,0
"Hip_Fractures",0,1,1,0
"Human_Chorionic_Gonadotropin",0,1,1,0
"Human_Papilloma_Virus_Vaccine",0,1,1,0
"Human_papillomavirus_16",0,1,1,0
"Hydrochlorothiazide",0,1,1,0
"Hydrolysis",0,1,1,0
"Hydroxyl_Radical",0,1,1,0
"Hyperaldosteronism",0,1,1,0
"Hypercapnia",0,1,1,0
"Hypergastrinemia",0,1,1,0
"Complications_of_Diabetes_Mellitus",1,0,1,0
"Diabetic_Angiopathies",1,0,1,0
"Hemiballismus",1,0,1,0
"Hemichorea",1,0,1,0
"Neonatal_hypoglycemia",1,0,1,0
"Hyperosmolarity",0,1,1,0
"Abdominal_compartment_syndrome",1,0,1,0
"END_ORGAN_DAMAGE",1,0,1,0
"Posterior_reversible_encephalopathy_syndrome",1,0,1,0
"Ventricular_hypertrophy",1,0,1,0
"Ventricular_Dysfunction_Right",1,0,1,0
"Hypertension_induced_by_pregnancy",0,1,1,0
"Hypertrophy_of_adenoids",0,1,1,0
"Hypertrophy_of_tonsils",0,1,1,0
"Hyperventilation",0,1,1,0
"Hypoalbuminemia",0,1,1,0
"Hypokinesia",1,0,1,0
"Hypovolemia",0,1,1,0
"Hypovolemic_Shock",0,1,1,0
"Hypoxanthine",0,1,1,0
"Hypoxemia",0,1,1,0
"Acute_mountain_sickness",1,0,1,0
"Convulsions_in_the_newborn",1,0,1,0
"Polycythemia",1,0,1,0
"Hypoxia_Inducible_Factor_1",0,1,1,0
"Hypoxic_Brain_Damage",0,1,1,0
"IGHE",0,1,1,0
"Crisis",1,0,1,0
"Increased_risk",1,0,1,0
"Physical_and_emotional_exhaustion_state",1,0,1,0
"Problem",1,0,1,0
"Uncertainty",1,0,1,0
"INSULIN_TREATMENT",0,1,1,0
"INS_gene_INS",0,1,1,0
"INVASIVE_ESCHERICHIA_COLI",0,1,1,0
"IRL_1620",0,1,1,0
"ITIH4",0,1,1,0
"Immune_Checkpoint_Inhibitors",0,1,1,0
"Immunization",0,1,1,0
"Impaired_insulin_secretion",0,1,1,0
"Increased_calorie_diet",0,1,1,0
"Indican",0,1,1,0
"Pituitary_Apoplexy",1,0,1,0
"Infection_H_Pylori",0,1,1,0
"Infectious_agent",0,1,1,0
"Infectious_disease_of_lung",0,1,1,0
"Infestation",0,1,1,0
"Biologic_Development",1,0,1,0
"Irritable_Bowel_Syndrome",1,0,1,0
"Postoperative_ileus",1,0,1,0
"Influenza_A_virus",0,1,1,0
"Influenza_in_Birds",0,1,1,0
"Delayed_Hypersensitivity",1,0,1,0
"Graft_vs_Host_Reaction",1,0,1,0
"Nephritis",1,0,1,0
"Pancreatitis_Acute_Necrotizing",1,0,1,0
"Arteriovenous_fistula",1,0,1,0
"Deformity",1,0,1,0
"Hemothorax",1,0,1,0
"Ossification_Heterotopic",1,0,1,0
"Pathological_accumulation_of_air_in_tissues",0,1,1,0
"Pneumothorax",0,1,1,0
"Pseudoaneurysm",1,0,1,0
"Quadriplegia",1,0,1,0
"Recovery_of_Function",1,0,1,0
"Stricture",1,0,1,0
"pathologic_fistula",1,0,1,0
"Inorganic_arsenic",0,1,1,0
"Insemination",0,1,1,0
"Inspiration_function",0,1,1,0
"Blood_glucose_normal",1,0,1,0
"Hypoglycaemic_episode",1,0,1,0
"Hypoglycemic_coma",1,0,1,0
"Lipogenesis",1,0,1,0
"adipocyte_differentiation",1,0,1,0
"glucose_transport",1,0,1,0
"glucose_uptake",1,0,1,0
"Insulin_Like_Growth_Factor_I",0,1,1,0
"Insulin_Receptor",0,1,1,0
"Interferons",0,1,1,0
"Interleukin_1",0,1,1,0
"Interleukin_12",0,1,1,0
"Interleukin_1_alpha",0,1,1,0
"Interleukin_4",0,1,1,0
"Interleukin_8",0,1,1,0
"Intestinal_Perforation",0,1,1,0
"Intracranial_Hypotension",0,1,1,0
"Intracranial_Hypotension_Essential",0,1,1,0
"Intracranial_Pressure",0,1,1,0
"Intrauterine_infection",0,1,1,0
"Intravascular_hemolysis",0,1,1,0
"Invasive_Fungal_Infections",0,1,1,0
"Iodine",0,1,1,0
"Ion_Channel",0,1,1,0
"Ionizing_radiation",0,1,1,0
"Irritants",0,1,1,0
"Bladder_dysfunction",1,0,1,0
"Fibrillation",1,0,1,0
"Leukomalacia_Periventricular",1,0,1,0
"Muscle_damage",1,0,1,0
"Myocardial_Stunning",1,0,1,0
"Neonatal_encephalopathy",1,0,1,0
"Retinal_Neovascularization",1,0,1,0
"reactive_hyperemia",1,0,1,0
"Ischemic_Preconditioning",0,1,1,0
"Isolation_procedure",0,1,1,0
"Isotretinoin",0,1,1,0
